order,x
O1,15.0
O2,12.0
O3,18.0
O4,16.0
O5,46.0
O6,27.0
O7,6.0
O8,12.0
O9,8.0
O10,21.0
O11,20.0
O12,12.0
O13,35.0
O14,17.0
O15,7.0
O16,36.0
O17,21.0
O18,17.0
O19,13.0
O20,21.0
O21,7.0
O22,24.0
O23,29.0
O24,18.0
O25,12.0
O26,25.0
O27,22.0
O28,15.0
O29,18.0
O30,12.0
O31,6.0
O32,6.0
O33,12.0
O34,6.0
O35,8.0
O36,12.0
O37,34.0
O38,21.0
O39,9.0
O40,9.0
O41,22.0
O42,27.0
O43,24.0
O44,12.0
O45,42.0
O46,12.0
O47,17.0
O48,32.0
O49,15.0
O50,9.0
O51,17.0
O52,26.0
O53,9.0
O54,25.0
O55,30.0
O56,15.0
O57,15.0
O58,29.0
O59,20.0
O60,28.0
O61,12.0
O62,26.0
O63,14.0
O64,12.0
O65,33.0
O66,19.0
O67,18.0
O68,13.0
O69,16.0
O70,23.0
O71,32.0
O72,15.0
O73,16.0
O74,26.0
O75,19.0
O76,20.0
O77,21.0
O78,21.0
O79,29.0
O80,25.0
O81,26.0
O82,33.0
O83,23.0
O84,24.0
O85,27.0
O86,28.0
O87,31.0
O88,29.0
O89,26.0
O90,34.0
O91,39.0
O92,25.0
O93,29.0
O94,31.0
O95,26.0
O96,29.0
O97,33.0
O98,30.0
O99,34.0
O100,32.0
O101,39.0
O102,32.0
O103,37.0
O104,34.0
O105,31.0
O106,36.0
O107,36.0
O108,35.0
O109,38.0
O110,43.0
O111,33.0
O112,39.0
O113,35.0
O114,32.0
O115,37.0
O116,40.0
O117,46.0
O118,46.0
O119,46.0
O120,38.0
O121,39.0
O122,40.0
O123,36.0
O124,42.0
O125,43.0
O126,42.0
O127,38.0
O128,0.0
O129,44.0
O130,41.0
O131,42.0
O132,39.0
O133,44.0
O134,40.0
O135,39.0
O136,42.0
O137,42.0
O138,36.0
O139,39.0
O140,46.0
O141,46.0
O142,46.0
O143,46.0
O144,47.0
O145,48.0
O146,46.0
O147,45.0
O148,44.0
O149,47.0
O150,46.0
O151,48.0
O152,45.0
O153,51.0
O154,53.0
O155,48.0
O156,54.0
O157,50.0
O158,57.0
O159,54.0
O160,54.0
O161,55.0
O162,49.0
O163,46.0
O164,52.0
O165,49.0
O166,0.0
O167,0.0
O168,51.0
O169,53.0
O170,50.0
O171,51.0
O172,51.0
O173,51.0
O174,53.0
O175,52.0
O176,51.0
O177,50.0
O178,53.0
O179,54.0
M1,-1.0
M2,-1.0
M3,-1.0
M4,-1.0
M5,-1.0
M6,-1.0
M7,-1.0
M8,-1.0
M9,-1.0
M10,-1.0
M11,-1.0
M12,-1.0
M13,-1.0
M14,-1.0
M15,-1.0
M16,-1.0
M17,-1.0
M18,-1.0
M19,-1.0
M20,-1.0
M21,-1.0
M22,-1.0
M23,-1.0
M24,-1.0
M25,-1.0
M26,-1.0
