order,x
O1,54.0
O2,12.0
O3,12.0
O4,25.0
O5,33.0
O6,9.0
O7,33.0
O8,15.0
O9,15.0
O10,39.0
O11,18.0
O12,25.0
O13,12.0
O14,33.0
O15,15.0
O16,9.0
O17,22.0
O18,12.0
O19,15.0
O20,30.0
O21,18.0
O22,18.0
O23,24.0
O24,18.0
O25,15.0
O26,9.0
O27,30.0
O28,27.0
O29,15.0
O30,15.0
O31,9.0
O32,15.0
O33,26.0
O34,15.0
O35,9.0
O36,18.0
O37,18.0
O38,15.0
O39,15.0
O40,28.0
O41,25.0
O42,31.0
O43,15.0
O44,15.0
O45,24.0
O46,15.0
O47,12.0
O48,15.0
O49,15.0
O50,23.0
O51,15.0
O52,15.0
O53,23.0
O54,9.0
O55,15.0
O56,22.0
O57,12.0
O58,33.0
O59,15.0
O60,12.0
O61,26.0
O62,19.0
O63,22.0
O64,24.0
O65,22.0
O66,31.0
O67,21.0
O68,22.0
O69,18.0
O70,23.0
O71,26.0
O72,33.0
O73,22.0
O74,24.0
O75,19.0
O76,18.0
O77,24.0
O78,22.0
O79,20.0
O80,31.0
O81,20.0
O82,25.0
O83,22.0
O84,21.0
O85,20.0
O86,24.0
O87,22.0
O88,21.0
O89,22.0
O90,29.0
O91,31.0
O92,27.0
O93,33.0
O94,36.0
O95,36.0
O96,26.0
O97,21.0
O98,25.0
O99,24.0
O100,23.0
O101,18.0
O102,38.0
O103,24.0
O104,28.0
O105,25.0
O106,29.0
O107,27.0
O108,22.0
O109,24.0
O110,32.0
O111,26.0
O112,25.0
O113,27.0
O114,26.0
O115,32.0
O116,29.0
O117,29.0
O118,28.0
O119,29.0
O120,28.0
O121,28.0
O122,26.0
O123,28.0
O124,28.0
O125,31.0
O126,26.0
O127,29.0
O128,36.0
O129,36.0
O130,41.0
O131,45.0
O132,39.0
O133,39.0
O134,39.0
O135,42.0
O136,39.0
O137,45.0
O138,44.0
O139,42.0
O140,46.0
O141,48.0
O142,43.0
O143,48.0
O144,45.0
O145,46.0
O146,47.0
O147,48.0
O148,47.0
O149,50.0
O150,47.0
O151,51.0
O152,51.0
O153,45.0
O154,51.0
O155,47.0
O156,50.0
O157,54.0
O158,36.0
O159,37.0
O160,38.0
O161,36.0
O162,44.0
O163,39.0
O164,39.0
O165,39.0
O166,39.0
O167,39.0
O168,39.0
O169,39.0
O170,40.0
O171,39.0
O172,40.0
O173,39.0
O174,39.0
O175,39.0
O176,39.0
O177,39.0
O178,39.0
O179,39.0
O180,39.0
O181,47.0
O182,46.0
O183,45.0
O184,46.0
O185,45.0
O186,46.0
O187,43.0
O188,44.0
O189,44.0
O190,47.0
O191,51.0
O192,45.0
O193,48.0
O194,46.0
O195,45.0
O196,45.0
O197,47.0
O198,49.0
O199,51.0
O200,47.0
O201,48.0
O202,48.0
O203,48.0
O204,49.0
O205,47.0
O206,48.0
O207,50.0
O208,50.0
O209,49.0
